x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134 x135 x136 x137 x138 x139 x140 x141 x142 x143 x144 x145 x146 x147 x148 x149 x150 x151 x152 x153 x154 x155 x156 x157 x158 x159 x160 x161 x162 x163 x164 x165 x166 x167 x168 x169 x170 x171 x172 x173 x174 x175 x176 x177 x178 x179 x180 x181 x182 x183 x184 x185 x186 x187 x188 x189 x190 x191 result
1089916 969704.7 871093.9 722041.5 543378 450425.9 585896.2 666875.9 852538.7 1180686 1398636 1486022 1439412 1279212 946458.2 676718.7 733230.4 1151292 1458451 1711347 2126590 2280398 1773782 1091390 1298860 2376907 4037280 5741485 7922703 9565463 10026527 9976651 8845917 7039888 4578429 2101762 1260295 1667724 2039456 1567729 826921.3 852438.6 1205672 1116572 737137 711702.3 935490.4 729973.2 797723 1159716 978125.2 1332243 3302314 4880732 4707339 3187511 1239126 759224.2 797408.3 418026.8 607246.6 373682.6 475103.3 362121 379806.7 428498.7 621904.6 1387377 1210942 377532.1 164818.9 109198.8 113130.4 98454.67 107801.1 101336.7 203743.2 406938.6 320435.5 119897 96026.9 69196.32 58482.22 52908.99 67028.63 225871.9 122317 81104.74 64416.91 55231.88 54884.66 84403.87 61944.35 67834.43 57368.22 53579.81 75590.85 60127.13 40651.4 40998.07 31856.47 49587.84 39887.72 48716.83 40244.98 30084.96 31932.28 29786.82 41157.64 122404.4 83004.74 40752.55 32837.71 34293.19 51157.64 185791.3 68431.02 34733.34 23576.23 21027.36 20679.95 22648.7 15090.85 16581.94 14452.62 20393.13 20723.18 15139.32 14301.29 32873.03 23526.78 14194.15 16015.33 30469.65 19184.69 15835.29 16397.28 12761.54 15512.15 21950.29 9927.546 9881.461 7740.824 9384.262 8720.473 7313.395 9651.076 13557.42 7559.316 10628.58 9264.123 9178.658 9367.665 12906.96 8519.812 7142.81 8261.898 8969.004 10508.36 8756.805 9783.306 8957.156 7745.837 8166.444 8105.142 10135.11 8014.576 8170.537 9403.023 5754.765 6310.763 4895.645 5911.973 5748.048 5367.432 4454.041 4312.989 3930.123 3548.435 3515.543 3557.629 3559.484 3090.378 3652.753 3742.813 3248.138 2989.671 2702.194 2751.446 3552.739 2996.327 do
875516.8 753351.5 666117.6 463120.2 478313.4 462959.8 952427.1 1400078 1999732 3245077 4621044 5332045 6040351 7400510 8592217 9508987 10057119 10165078 10143982 9791567 8932100 7625645 5099264 3060564 3118799 4378504 6198265 7913685 9690078 10715068 10710556 10259715 8805380 6919081 4711725 2555759 1186744 968545.3 1502114 1503683 1072008 621279.5 582850.9 794046.7 874497.9 652371.4 501838.1 698102.3 779664.7 578139.9 337744.5 631732.1 1061487 1207615 1014954 707309.2 508562.1 348481.4 174208.1 312564.9 330913.6 252023.8 436071.3 288119 522867 549355.9 1111297 2662951 2837673 1265859 548609 449418.6 424659.5 468936.5 412280.5 672027.3 1359301 2999188 2234402 629708 450115.8 280444.4 245640.5 390330.8 674592.8 2591346 1873800 542136.9 378452.3 320896.4 305520.8 748917.4 442826 170156.8 120566.7 93770.85 125474.8 247442.6 156880.4 156558 315302.8 1096675 525558.1 180577.9 143076.4 365736.2 236920.8 125863.5 146206.9 892493.1 339408.5 187142.1 143854.4 160576.3 172885.8 532588.6 135520.4 74612.92 85139.24 82623.44 84533.62 91452.93 109469.6 370769 70634.43 137313.6 32517.15 22049.3 21926.09 26722.91 26292.52 25072.07 35361.52 138943 49664.07 40881.87 33240.2 30808.17 28098.68 54166.67 49067.11 87402.78 17445.82 23179.52 22373.92 20728.17 21876.7 22164.07 29019.96 21366.51 18866.7 18969.37 25092.83 19013.3 17441.75 17577.4 16760.1 19252.2 14371.8 14562.93 25656.46 21715.91 17028.71 18440.02 13818.47 15161.9 12405.9 12366.28 14338.55 13622.58 16381.45 17020.82 9545.247 14441.08 22739.29 20799.74 11285.86 21089.34 18450.74 13033.96 13435.25 16624.21 12545.65 11160.76 21709.5 15219.1 26494.31 22187.53 22413.42 50359.99 62079.6 do
895430.2 1018454 1153565 1237227 1381744 1440365 1463803 1493428 1509149 1542466 1570319 1585182 1574403 1522008 1390885 1206676 1082681 1156676 1234906 1468325 1921298 2353234 2636824 2553119 2233765 1985454 2092177 2661223 3997868 5237280 5693448 5768324 5010196 3678029 2283625 1861527 3175112 4894107 5674434 5953187 6139332 6225643 6158870 5754037 4875736 3827260 2804328 2237231 2174210 2269190 2488930 3121926 4152434 4661483 3970597 2868955 2325850 2045861 1989893 2545104 2654455 1625722 623013.4 753889.9 1553196 2099730 1660509 830719.4 1168672 1212638 762334.6 428295.8 664072.7 624157.7 325598.1 802521.7 1301098 1354862 1519816 1230258 440475.7 372162.6 344254 524354.5 662009.5 1149947 1132876 1012314 431148.9 489970.1 1209352 1436761 1100326 1000480 364188.8 400858 345284.5 615275.1 456259.1 352795.3 457088.1 542428.5 378236.4 214502.2 328740.6 623942.4 192987.4 225680.3 428914.9 871198.2 333152.1 180005.7 362803.3 176198.8 621171.3 514926.3 530987.1 264365.8 425060.1 233251.9 285914.3 237926.7 333541.7 336645.7 299201.3 300503.3 146592.5 213433.1 194470.1 300412.2 231732.2 164282.6 131489.2 100965.3 161430.8 57433.8 106273.2 145411.4 307954.2 150187.6 106527.1 176396.4 156212.8 67677.8 161480.5 96401.99 148797.6 127474.8 179459.7 123814.1 146811.7 291433.7 293615 178009.6 270521 74241.57 97132.9 178042.9 239818.5 140476.7 159247.2 165009.5 92224.86 93867.31 139237.9 153256 121741.7 162685.5 144009.3 128023.6 133764.1 103413.2 176361.8 93913.78 133791.3 144286.2 178589.2 138602.7 111653.3 151492.7 126171.4 79921.05 101510.2 95567.87 145634.5 86811.75 95573.6 85417.48 78826.17 79917.46 63294.53 do
123253.4 92264.05 63164.13 63492.74 82100.04 108007.4 152443.6 196590.5 239545.4 321903.4 393996.3 428266.8 451578.2 491235.4 509854.8 503959 469264.3 401080.7 361364.2 298332.1 208397.2 228250.9 553043.4 1035334 1409989 1795124 2171526 2519877 2931980 3234582 3327779 3342475 3204904 2957391 2558681 2094202 1562091 852606.2 380860.5 270488.3 404878.7 515690.4 505329.3 447213.7 356622.9 226758.3 144122.3 280378.2 348278.4 259420.3 331420.7 678289 948832.2 1068377 1154945 1235557 1126794 709851.8 234340 209481.3 337779.5 265915.2 133605.1 104668.6 216995.6 581794.7 1190433 1615795 1440777 1130675 752410.7 318000.3 450692.6 375121.3 265463.1 309738.2 440616.7 523564.8 421512.9 238145.1 162542.2 139229.5 148975 147481.3 189551.4 186602 132021.4 56298.12 25556.02 39555.3 107266.3 780935.5 654825.6 224481.5 180117.9 151388.6 136641.7 98843.8 124594.5 120284.7 149468.2 457969.3 196761.1 79700.46 93247.56 134351.7 73106.94 51252.25 42726.36 62521.53 90877.11 85954.94 89246.39 71549.57 73336.57 289214 67305 41966.02 61831.29 30561.66 51174.66 47669.57 40052 75781.19 55835.22 211709 69663.34 43783.34 51834.65 105144.9 25723.29 25452.42 31091.63 83313.75 30488.11 25709.7 24982.68 24599.99 26036.56 103937.7 40522.64 30202.3 27983.8 23400.45 21831.4 24480.92 21699.21 43313.81 18036.37 39151.09 21522.19 31956.03 23484.81 21833.42 18925.61 16183.89 16962.94 19873.15 21235.31 24581.68 17924.39 27191.31 13485.82 17295.55 17373.13 20010.33 17564.95 18298.7 13184.26 12434.42 15052.78 12255.96 12453.47 16081.11 13129.96 9693.014 10138.58 16567.18 10997.4 10588.66 10073.67 10447.86 21334.29 16389.83 11065.36 10321.71 9083.21 12064.18 13652.68 10017.15 8710.695 do
195304 188367.6 180624.6 179081.9 181426.6 184892.6 197110.4 207667.3 221847.8 248214.4 269673.3 279405.6 282464.5 285642.2 280432.7 269270.8 254748.6 239119.8 231131.3 225388.6 220295.8 235854.2 335522.5 497083.9 648041.3 814499 984742.5 1146898 1339911 1476136 1505915 1488644 1365360 1177674 918249.4 644745.7 403416.4 214886.2 192200.5 234268.4 263453.7 249770.2 224891.8 211068.1 233883.3 291881.2 322445.6 277225.6 226527.1 278478.2 558667 968996.3 1386985 1654976 1591011 1271519 794551.6 313916.3 131588.1 156763.7 153174.2 111120.6 141809 162510.4 167427.1 403011.4 870656.7 1219001 1147429 639312.7 219516.4 159014.1 162038.9 113078.3 136407 225800 675633.7 959103.4 625913 224202.5 135675.3 91588.44 85187.05 123799.8 450977.6 862166.5 267160.7 97494.88 119355.2 117106.2 178799 182842.5 196144.3 100223.4 69896.53 55810.91 37113.08 61363.5 52208.69 52189.36 73850.45 274135.8 141101.7 45797.21 41068.95 44965.26 43996.89 37637.25 38942.34 74851.94 72067.15 57694.38 31278.62 51753.44 54756.11 143880.8 48231.81 29164.23 28156.13 35998.41 55587.37 40543.26 64362.01 190659.9 118247.3 291190.9 97922.04 84690.56 41320.79 85025.27 59796.49 45162.1 95219.07 523540.4 94548.88 51085.23 29447.93 90470.43 104437.6 241383.9 94517.55 171965.4 42107.32 19479.02 22164.34 34703.91 61824.61 72212.65 82155.97 97189.08 44706.22 16465.47 13685.99 11521.76 5833.615 6990.998 9940.595 21817.67 8659.468 7862.37 7424.533 17110.41 14568.19 22225.83 14292.48 30731.26 10127.94 17937.65 54343.76 35431.57 15335.29 26178.56 15430.16 39607.52 17077.32 8241.862 14875.17 45079.86 9454.529 9911.423 4875.485 9690.431 11978.41 13266.52 19747.7 11763.06 8698.135 15745.55 10317.8 9333.589 11005.3 do
225336.5 230859.8 236759.7 241303.1 249638.3 253504.3 255426.1 257944.2 257490 254283.4 244451.9 238387.2 227388.2 203642.4 175140.1 145183.6 118032.5 97457.94 88426.54 84363.81 75677.57 65950.27 41603.7 30717.92 50157.94 88256.89 127020.6 160580.6 189894.8 199315.9 187416.9 164394.8 114118.8 59722.08 36334.75 38965.3 51933.67 48761.32 39190.2 41671.28 53976.49 57453.33 48894.16 30641.4 13248.28 14108.32 14673.44 14331.62 27068.91 40155.01 52392.55 68716 88878.88 101427.2 96998.34 82074.08 63346.45 46545.84 39982.08 39649.53 39531.27 36886.22 40641.99 52503.1 44154.83 23309.03 31503.37 35632.81 61668.64 56380.84 33502.86 19189.48 12393.47 18216.28 29268.5 22494.57 36864 112437.2 89367.48 43837.57 34083.88 27034 24995.76 35772.14 78743.55 180482.5 86285.81 45303.38 32625.46 24054.97 31125.66 91410.51 50577.68 20991.99 21890.78 25666.27 36429.72 27135.8 29191.11 22554.34 12232.65 9783.789 9120.656 8190.209 8463.771 12621.79 5861.999 6999.828 22457.53 36482.97 9951.802 12764.35 34346.01 10939.66 9195.73 29765.05 19038.28 14573.39 12641.26 6301.087 11248.42 6626.359 7902.144 10275.71 14454.61 18994.12 6268.062 17300.77 6964.521 14663.23 6059.856 15699.2 4700.979 11378.13 8334.519 3927.423 11303.69 11488.77 9710.084 12813.15 6276.974 4756.054 6220.922 4365.567 4091.921 4001.746 3263.482 4251.33 5851.181 7493.417 5358.611 5207.778 5195.951 4972.013 5615.998 3695.577 5916.909 4346.449 3668.32 2886.671 5222.97 3905.728 2544.828 8433.321 5684.403 5138.001 4790.429 5360.457 4808.586 8011.581 8865.017 7806.109 6253.074 9652.239 4059.639 4879.063 4545.821 6396.905 14056.22 10962.7 6575.74 7750.253 9763.762 10270.82 12388.37 9422.779 6358.403 17009.25 13674.55 9210.478 9251.669 do
460968.6 471761.2 481895.3 492800.2 511441.6 520489.2 520792.5 523883.8 514293.1 487671.5 440015.9 412468 374178.5 297001.5 220319.7 162315.3 137601.7 143308.8 153170.1 161085.8 171064.8 166622.1 148381.4 143712.3 163565.6 192260.1 217255.2 229522.9 211735.9 169085.6 126934.4 86765.37 60596.72 57006.56 51457.42 35754.81 45388.53 85851.12 111306.9 109002.3 96846.38 104643.1 122727.7 125631.2 99165.84 54768.52 40390.48 47154.31 71254.29 128593.7 182954.1 184168.3 133737 83376.33 83147.49 115997.3 119217.2 74232.49 89238.6 100921.7 91042.38 172634.2 140378.6 88086.14 118738.8 135136.7 252113 371530 413964.1 242774.9 207621.2 144073.5 177145.1 200876.9 238929.5 310547.5 803530.6 1960111 1526901 469476.1 264199.4 161299.1 118338 117837.2 108541.8 108925.1 78006.66 68309.94 94771.46 89443.88 96433.7 299628 204880.6 144364.3 118025.5 82487.43 103823.4 122126.9 130882.7 146007.2 240630.7 931555.7 265582 148663.8 201097.6 532047.4 190166.7 134416.8 144889.3 483013 173080.9 73316.74 85016.37 99405.79 231976.4 1381489 348300 149541.8 99270.03 81527.66 64440.9 72237.77 69141.3 101834.8 184486.3 758118.4 109307.4 36601.87 20462.35 138493 72388.54 35063.14 52739.27 457389.2 182909.7 123512 53754.4 58283.29 68671.96 569276.3 87699.69 55156.01 41854.44 48607.53 84766.46 37856.98 45243.09 142027.3 16210.69 39313.13 24318.24 25190.06 31712.82 166171.1 39527.2 18344.25 38823.53 62083.78 50479.93 35513.39 40165.18 72233.08 32901.77 71979.78 30830.76 76279.38 35297.09 61792.34 162389.6 232568.8 181050.8 210140.6 42915.03 82520.84 42210.21 85369.04 201655.2 244473.6 167512.4 71389 118293.2 114607 121923.2 65606.74 178596.4 91761.06 127678.9 231188.1 89182.01 110807.5 54605.71 do
790603.2 747587.1 684199.8 809990.6 1148140 1391433 1729852 2063992 2359550 2853770 3063837 3120423 2866031 2185425 1504506 1788186 3362958 5949810 7320573 8740415 11485556 13950869 16423391 17645987 17220035 15931258 13879271 11240827 6892773 3582478 3357178 4424565 6043294 6729360 5823453 4345054 3027172 2654046 3189049 3510530 3378827 2764834 2217342 1961681 2203266 2737889 2570694 1607134 1322785 1813244 2585862 4121750 6521070 8043261 7274562 5042013 2467958 921745.4 1763003 3043036 3250589 2722953 2920829 3733453 4907936 5593567 4955222 3585701 2089604 995341.5 1973551 1939870 1693336 1856930 1020485 430090.7 524848.7 290057.9 290749.7 1036660 1549178 1185523 597430.3 869813 726315.4 791423.2 1189207 1744496 1226232 1327710 1096016 785776.9 924537.4 1575175 1125214 1531591 1309233 622259.6 727094.4 828613.8 917267.2 755208.8 687269.8 1363014 1369764 706206.3 906179.6 991767.9 1927700 1443326 1065578 814615.5 422338.8 202167.5 411935.6 627913.7 389181 235659.4 317115.1 302915.5 195520.4 152817.6 107348.4 126354.4 162218 166486 167884.1 144915.4 143175.9 121585.3 114729.4 121171.9 105265.9 99209.93 102575.6 69366.31 111720.1 86610.02 94096.21 79956.51 71314.91 77371.12 55337.86 56353.87 54328.51 67383.6 66516.3 58181.02 59767.97 56292.24 70985.34 57471.62 48875.11 36000.89 50129.62 50257.62 43957.39 51372.05 46956.85 42000.41 39791.15 107000.6 47327.2 54180.8 54077.91 46477.82 42034.7 38565.09 31835.76 45489.3 40440.61 32705.1 91219.04 52831.66 47421.99 88725.81 92762.61 41096.92 43026.18 49808.35 41647.05 40454.47 90624.84 30577.03 31148.07 46650.91 33348.93 35907.62 24497.89 35785.1 40422.8 do
1020749 928337.4 846646.8 764033.7 675541.7 641555.1 739320.2 809576.5 933674 1148619 1279368 1328118 1270979 1103864 793354.6 516674 520336.3 836541.2 1091481 1303868 1665616 1845279 1604867 965967.2 688759.4 945639.4 1807773 2848325 4201875 5252233 5596211 5654683 5153111 4271853 3003832 1692216 805282.4 578634.1 819513.3 737777.9 458062.1 308003.7 302985.1 229367.3 296317.6 594187 678686.1 429129.2 525247.6 848648.1 641600 944247.8 2799802 4442110 4686349 3637049 1711442 700131.8 774835.2 434910.4 612220.5 460831.3 706988.1 682104.5 1019331 1076934 2248318 5718947 6525527 3135393 1126508 879195.8 661817.8 579590.9 516801.3 505849.4 847955.5 394743.8 173365.5 300925.3 531320.5 1388802 950278.6 242987.8 317445.9 1001418 469401.7 220977.4 216227.5 284972 522303 2182457 1200341 603161.1 235708.2 228853.3 499393.1 504034.4 244511.9 591218.8 232983.4 380073.9 436234.5 249374.8 193915.3 376231.6 270278 224630.6 251364.9 346149.2 321297 235054.9 114525.5 129884.9 90545.97 324034.7 145024.6 96661.45 179535.4 288020.5 309253.7 235049.2 104004.2 212727.6 129794.9 180199.6 139505 150077 122450.1 307444.7 147840.6 134322.5 226285.6 102295.9 154502.2 88843.55 213889.8 97401.79 89278.51 120673.3 130763.3 141460.2 142441.7 205925.6 170449.2 163543.4 122635.4 145107.3 160544.9 168592.8 142185.5 265957.6 138644.7 208808.3 149455.8 135873.6 140174.7 154205.2 126817.9 79579.92 176091.7 99365.41 104948.1 77936.04 82943.08 52003.6 75160.57 45550.39 48812.98 39754.33 45862.29 86027.92 28215.68 32091.63 41690.6 44168.46 26942.48 38200.26 45688.74 46624.89 57702.58 45379.01 35455.88 27954.62 49103.9 41834.93 66446.4 40166.04 22450.59 108170.5 162745.2 do
637396.3 651739.9 668554.5 675791.2 686382.2 689359.8 685191.3 682654.7 673498.8 650879.1 615136.3 595111 564642.4 504646.8 458236.8 467125.7 565264.5 756489.1 869547.8 1014879 1308857 1614754 2054413 2461632 2697508 2908314 3095345 3258572 3440824 3561116 3573437 3528836 3333263 3046299 2642706 2199765 1733207 1117819 668104 325288.6 306588.6 627885 804676.8 846480.1 769683.5 550543.9 289825 503629 1034347 1552464 2070669 2426097 2566678 2539495 2306024 1946615 1511303 992526 545421.3 332837.6 407481.4 513302.9 454119.5 232354.3 529635.8 1446133 2182224 2725859 2927378 2474654 1457138 536744.6 485691.9 594791.1 321294.1 300917.4 600999.3 689840.5 679266.5 558884 240810.2 231848.7 240447.2 143960.8 346125.8 416722.1 293048.7 166150.1 243854.6 366606.4 276466.6 752786.8 568426 219352.7 273314.5 299227.1 187535.9 122775.9 182758.2 326260.7 568082.3 1028301 1213927 820525.5 1053729 1636423 533216.1 387048.8 213121.5 209860.3 191753.5 200107.5 202028.7 148093.3 147363.9 186337.9 246621 185133.5 159590.1 117883.5 167639 273105.1 127776.8 402538.8 213714.3 141988.7 198774.5 95697.35 96790.23 159908.5 52129.42 59138.74 52869.57 98354.04 117139.9 127476.4 128663.5 86741.49 99462.29 200871.5 100469 87593.94 92673.65 120186.7 87227.88 88146.15 97422.78 286028.3 69440.95 279167.3 315965.8 148823.1 77726.56 181359 55060.69 87852.16 85905.22 101740.1 140994.8 126989.2 71643.25 165235.8 113440.8 129710.7 58556.14 57752.81 48523.49 46059.97 33841.98 26169.41 27203.05 33682.65 49608.67 33107.97 28058.2 26441.24 27783.26 33205.77 38560.71 31654.13 21382.27 48449.7 42354.6 29075.45 27642.4 50128.73 38433.03 36544.7 46120.11 43530.82 27485.36 do
339800.6 302019.7 270226.6 224040.1 163648.5 132243.8 167179.1 184935.2 236754.3 328123.9 389135.1 413506.3 400005.3 354258.8 260357.3 186573.9 205224 325472.8 412382.6 483985.3 602601.2 650322.6 526060.3 337588.8 370410 630803.6 1065129 1525605 2128673 2596844 2747379 2766350 2519446 2093051 1481135 849998.7 446656.1 366133.8 498968.6 495432.5 384998.5 264641.1 228935.5 284486.3 402496 469451 324900.9 280879.3 563956.5 736201.8 482947.4 778037.4 2203925 3410553 3638847 2936665 1485690 563407.6 776058.8 501449 378036.9 430273.7 380697.2 385922.9 491564.2 539466 1130798 2791711 3180602 1466355 565857.7 419758.1 321838.6 281861.3 283944.2 239726.5 650441.3 1799449 1669673 574125.1 449900.2 298171.7 272097.2 289881.1 471599.9 1397427 833725.6 351100.6 276742.4 234951.9 229644.4 424844 247686.3 182894.1 154493.5 154118.8 195196.8 282256.4 180787.7 200127.8 259899 1048260 323341.1 60388.09 87152.93 649183.7 403242.9 153685.6 130861.2 254146.7 175810.9 149078.6 149650.3 221388.9 379679.4 1750671 513478.9 214628.1 133954.7 103706 213892.9 212698.6 107010.7 365694.7 113217.9 342894.4 77907.93 56021.68 62015.91 107067.4 67169.4 86926.98 72361.42 178830.9 234368.9 146505 64149.65 70827.87 118782.4 746283.3 154596.9 233557.1 95815.2 75743.14 98369.6 89608.75 78781.64 116387.3 66728.78 110582.1 48817.05 116633.6 70487 102898.9 55320.08 87585.99 72071.16 142633.3 128168.3 93275.92 130132.4 133205.6 56747.88 127979.2 42059.05 95524.49 66814.37 53247.64 41026.43 52265.94 32086.13 37362.1 21071.03 28214.01 38485.7 37484.7 28379.8 22860.36 28183.14 28393.08 37404.15 35817.36 29488.51 57847.95 71395.5 38625.32 35935.92 83115.09 55769.27 65522.66 74704.57 do
472943.3 401561.8 338172.9 274279.3 225449.5 208774.7 291232.2 363602.2 443490.6 579980.2 652004.7 676373.3 642778.8 549542.9 383181.5 231256.9 219110.7 353872.1 470900.1 553193.4 685064.5 722557.3 544595.2 298555.8 323138.5 587051.1 1007030 1408429 1873766 2189842 2249160 2202286 1939089 1566319 1107950 656804.1 325713.2 198605.6 290675.3 351673.3 338040.8 216305.7 101194.6 138163.1 300208.5 387568.8 249973.5 232958.9 508290 642206.7 412770.5 707777.1 1936240 2906256 3011869 2358895 1171202 424431.1 546573.8 338151.1 230041.8 288053 207826.5 205563.4 297541.4 232385.8 641888.1 1415003 1677642 982512.7 353828.7 347634.8 236558.5 309238.4 315289.1 481880.4 1041927 2964509 2455692 750719.8 562966 411035.4 352862.4 341469.9 375579.6 769955.4 456747.6 149274.9 145917 170009.8 244457.9 951024.8 556085 202664.3 157152.5 138361.9 146496.8 160239.3 135101.1 152832.6 302747.4 1140205 412297.1 182655.2 165135.1 559936.6 218882.3 87148.28 168528 958178.8 324660.4 136740 99317.98 101662.9 115605.5 354316.6 79339.33 40169.67 47386.5 47504.17 81031.47 70486.05 80649.05 241511.2 81734.8 305919.7 56106.36 18884.45 14011.88 65155.28 19026.07 17116.08 49896.79 191485.6 24387.05 25859.49 42338 15032.92 16605.74 58396 58403.12 199923 28365.49 29628.75 14772.55 16893.42 9201.932 26526.27 12358.45 40720.98 66286.05 33341.08 27270.37 41770.06 25401.99 13893.1 12640.22 52693.4 14791.04 21382.53 50012.78 62858.79 12886.6 54259.2 19936.81 64545.63 45304.18 13113.2 31492.15 26670.04 7690.955 36147.5 11883.92 26392.06 39880.19 11886.6 43053.02 16778.67 12023.93 26658.19 14190.64 18310.24 17676.48 29725.52 12284.69 23565.74 13218.46 26598.3 34488.21 16643.11 18826.69 do
486802.5 463930.6 449070.1 403408.1 301069.9 242511.4 174562.3 105801.5 123232.2 166777.8 295236.7 363808.3 413565.5 503497.1 566857.8 610773.7 641833.1 659475.6 666799.6 652621.1 602521.6 494273.2 421096.3 629119.7 1088301 1645779 2233587 2802042 3475027 3932000 3999357 3884306 3348421 2588560 1630681 687276.3 454489.5 696935.1 851390 707759.1 396053.2 245771.4 287691.4 320251.8 287350.4 197042.6 157644.6 398987.4 640863.9 683161.3 772839.5 1409436 2364997 2936084 2726490 2033950 1176020 549912.1 574478.3 573346.5 312680.1 699786.2 960313.1 490938.5 346085.4 723164 1058476 1224145 899592.8 540037.2 467197.9 771692.7 475555.3 767617.6 647110.1 915153.1 1400955 3244581 2301191 501987.5 211524.9 143485.8 184961.8 259017.6 257285.6 510301.5 484723.4 114255.4 113696.4 140536 175807.1 478072.7 412887.6 165652.7 92057.01 87978 91260.27 59842.82 122220.2 645887.5 466088.9 412817.3 183132.1 196851.9 247553 1015066 470901 191475.6 260152.5 1014345 319799 158817.7 151236.9 59705.86 213602 709576.1 287940.7 269150 163694.2 49981.79 66827.83 183066.1 109984.9 287215.3 58161.69 67030.97 88476.91 58247.61 376752.8 465359.5 65699.57 71369.06 92634.71 438017.3 290099.7 276923.9 58924.93 71434.7 60332.54 208245.8 141913.7 148370.7 44686.98 79181.03 54801.56 21512.06 26066.76 103504.4 28352.72 42600.85 56494.06 31653.99 62006.64 61616.2 26495.98 104755.2 70923.8 59399.52 83162.67 101651.7 87715.52 167942.5 27842.72 68060.21 29617.1 90517.3 25430.16 36699.09 30984.33 31104.23 15742.35 31136.51 41295.97 60148.99 48999.71 24673.38 19958.25 22123.7 23186.94 33113.23 32454.81 15431.12 13675.78 20734.83 16106.17 12117.94 12273.14 21173.95 19406.01 18535.54 21463.21 do
557987.9 485078.7 425490.8 325151.1 222032.2 163418.1 261770.9 330420.4 447114.9 655005.6 791042.3 846311.5 826505.9 747064.1 554802.1 335917.3 308613.4 502887.4 689211 843917.1 1106057 1230133 1004859 560249.5 585208.3 1096653 2047463 3037703 4378683 5465221 5863946 5981834 5537861 4667313 3306752 1852633 948016.2 870541.2 1220823 1066369 554163.4 469175.5 785146.6 924932.5 802401.7 578424.8 533194 423724.6 410818.9 696435 757597.3 709058.7 1733091 3014698 3282246 2495685 1065453 660484.3 815831.8 520155.6 663758.8 470256.5 685389.2 590206 614343.9 715281.9 1565290 3987657 4242144 1728629 719993.8 523415.7 462685.7 390434.8 449772.6 501750.5 704126.5 1889835 1478442 388478 262581.6 174468 94840.85 180008.3 215194.7 863050.1 958956.8 278997.1 242458.2 279448 362251 892533 967094.7 154039.8 111972.4 124723.6 118597.4 143539.3 147136.3 162714.5 216548.8 537373.4 309640.4 147665 192063.7 722602.9 507335.7 105175.3 211203.5 694914.9 267383.4 136832 109570.3 159731 180106.8 216573.7 216510.9 118551.6 202687.8 56347.02 71332.01 88430.87 116460.5 332698 192340.6 848185.5 233264.6 151272.9 113246.8 91503.35 171391.9 198937.7 361861.2 295373.2 116074.1 68254.5 134903 62304.73 96021.36 206104.2 135416.4 152217.8 37636.11 41582.91 106481.4 135323.1 42611.68 88733.37 56401.19 74482.44 41704.58 49449.11 48629.32 45237.55 74659.69 83950.35 56917.22 88862.89 30937.84 31202.98 40490.73 48801.45 78295.66 76854.57 54235.91 53783.42 60565.5 54524.31 44073.01 42079.16 46069.17 34805.21 64316.77 70778.61 98840.92 102915.1 52167.93 65111.03 50231.67 20016.06 19264.88 31187.14 32298.99 35003.09 41351.45 49484.63 46046.27 34804.55 22023.3 27943.42 24334.9 do
